company_name,offerings_raw,homepage,email,updated_services,contact_person
Unknown,"Auftragsarbeiten:
METALL: Metallmontage
KUNSTSTOFF: Kunststoffmontage
ELEKTRO: Elektromontage, Kabelkonfektionierung
RECYCLING: Elektro-/Elektronik-Recycling, Demontagearbeiten
DRUCK/GRAFIK: Druckerei, Druckweiterverarbeitung, Grafische Gestaltung, 
Fotokopieren
EDV-/BÜRODIENSTLEISTUNGEN: Digitale Archivierung
MAILING UND VERSANDARBEITEN
VERPACKUNGSARBEITEN
GARTEN-/LANDSCHAFTSPFLEGE: Garten-und Grundstückspflege
SONSTIGE LEISTUNGEN: Aktenvernichtung, Fahrradwerkstatt, Logistische 
Leistungen, Ku",http://www.atwmannheim.de,info@atwmannheim.de,,
Unknown,"Auftragsarbeiten:
METALL: Trennen (z. B. Sägezuschnitte, Bohren, Drehen, Fräsen, 
Flachschleifen), Fügen (z. B. Schweißen)
HOLZ: Einzel- und Serienteile, Palettenherstellung (Spezialpaletten), 
Möbelfertigung (Sonderanfertigung von Möbeln)
MONTAGE: Mechanische und elektromechanische Komponenten
MAILING UND VERSANDARBEITEN: Postversand: Falzen, Kuverieren, 
Adressbearbeitung und Katalogversand
VERPACKUNGS- UND KONFEKTIONIERUNGSARBEITEN: Kleinmontage, 
Verpackung, Folienverpackung, Schachtelverpac",http://www.gemeindediakonie-mannheim.de/arbeiten/unsere-werkstaetten/allgemeine-informationen,info@diakoniewerkstatt.de,,
Unknown,,,,,
Unknown,"Auftragsarbeiten:
METALL: Trennen, Fügen (z. B. Schweißarbeiten), Metallmontage, 
Spanabhebende Fertigung, CNC-Fertigung
KUNSTSTOFF: Kunststoffbearbeitung, Kunststoffmontage
ELEKTRO: Elektromontage, Kabelkonfektionierung, Crimparbeiten, Löt- u. 
Endlötarbeiten, Verdrahtung Schaltkästen, Verarbeitung elektrostatische 
gefährdeter Bauteile (ESD)
TEXTIL: Näherei
lebensART: Die Nähwerkstatt lebensART stellt mit viel Liebe zum Detail 
wunderschöne Produkte aus hochwertigen Designerstoffen her (siehe:",https://www.rnw.de,info@rnw.de,,
Unknown,,,,,
Unknown,"Auftragsarbeiten:
METALL: Fügen, Metallmontage
KUNSTSTOFF: Kunststoffmontage
ELEKTRO: Elektromontage, Kabelkonfektionierung
DRUCK/GRAFIK: Druckerei, Grafische Gestaltung, Fotokopieren, Bedrucken 
von Gegenständen (z.B. Textildruck)
EDV-/BÜRODIENSTLEISTUNGEN: Büroservice
VERPACKUNGSARBEITEN: z.B. Kleinmontagen, Konfektionierung, Sortier-, 
Wiege- und Zählarbeiten
HAUSWIRTSCHAFT: Wäscherei
SONSTIGE LEISTUNGEN: Gastronomie, Logistische Leistungen, 
Qualitätssicherung (Produktkontrolle für externe F",http://www.lebenshilfe-wiesloch.de,info@lebenshilfe-wiesloch.de,,
Unknown,"Auftragsarbeiten:
HOLZ: Holzbearbeitung, Insektenhotels, Kartoffelkisten, Holzbrettchen, Krippen 
usw.
DRUCK/GRAFIK: Visitenkarten, Fotokopieren, Grußkarten
MONTAGE- und VERPACKUNGSARBEITEN
HAUSWIRTSCHAFT: private und gewerbliche Wäschedienstleistungen
GARTEN-/ LANDSCHAFTSPFLEGE: Gartendienstleistungen
Produkte:
SONSTIGE PRODUKTE: Filztaschen, Brotbeutel, Demenzdecken, 
HandytaschenWeitere Betriebsstätten:
Außenstelle:
Kurpfalzstraße 1
69469 Weinheim Lützelsachsen
Telefon: 06201 259398 0
Telefax",,verwaltung.caritaswerkstatt@caritas-,,
Unknown,"Auftragsarbeiten:
METALL: Metallmontage
DRUCK/GRAFIK: Druckweiterverarbeitung, Fotokopieren
MAILING UND VERSANDARBEITEN
VERPACKUNGSARBEITEN
HAUSWIRTSCHAFT: Catering, Casino, Großküche, Wäscherei, Reinigungsarbeiten, Cafébetrieb
GARTEN-/ LANDSCHAFTSPFLEGE: Garten- und Pflanzenpflege, Landschaftspflege
MANUFAKTURBEREICH: Schreinerei, Lederwerkstatt, Siebdruckwerkstatt
SONSTIGE LEISTUNGEN: Logistische Leistungen, Tierhof
Seite - 7 -Rehabilitationszentrum Rudolf-Sophien-Stift gGmbH",https://caritas-rhein-neckar.de/caritaswerkstatt-weinheim,k.hartmann@caritas-rhein-neckar.de,,
Unknown,"Auftragsarbeiten:
METALL: CNC-Bearbeitung (Fräsen, Drehen), Metallbe- und -verarbeitung
ELEKTRO: Elektromontage, Kabelkonfektionierung
DRUCK/GRAFIK: Druckerei (Digitaldruck), Druckweiterverarbeitung
EDV-/BÜRODIENSTLEISTUNGEN: Daten- und Texterfassung, Digitale 
Archivierung (z. B. Scanning)
MAILING UND VERSANDARBEITEN
VERPACKUNGS- und KONFEKTIONIERUNGSARBEITEN
HAUSWIRTSCHAFT: Wäscherei, Näherei, Hausreinigung, Küche
GASTRONOMIE: Café, Restaurant, Catering
STADTPALAIS - Museum für Stuttgart: Besu",https://rudolfs.de/,wfbm_sekretariat@rrss.de,,
Unknown,"Auftragsarbeiten:
METALL: Umformen (z. B. Sicken, Biegen), Trennen (z. B. Drehen, Fräsen, 
Sägen, Bohren), CNC-Bearbeitung, Fügen (z. B. Punktschweißen, Nieten), 
Metallmontage
HOLZ: Holzbearbeitung, Holzmontage, Spielzeugherstellung, Zuschneiden, 
Schleifen, Sägen, Abschrägen, Leimen, Ölen, Montieren, Einbrennen von 
Logos und Schriftzügen
MONTAGEARBEITEN: Teil- und Komplettmontage, Gerätemontage, Fügen, 
Schrauben, Verstemmen, Disposition, Bestellung, Bauteiledisposition, 
Kommissionieren
EDV-",https://www.lebenshilfe-stuttgart.de,werkstaetten@lebenshilfe-stuttgart.de,,
Unknown,"Auftragsarbeiten:
METALL: Trennen, Fügen, Metallmontage, Zerspanung
MONTAGE: einfache Montagearbeiten
KUNSTSTOFF: Kunststoffbearbeitung, Kunststoffmontage
ELEKTRO: Elektromontage, Kabelkonfektionierung
EDV-/BÜRODIENSTLEISTUNGEN (PC-Service & Lettershop): Einscannen / 
Digitalisieren ab 'A0' und damit zusammenhängende Kontrolltätigkeiten
MAILING UND VERSANDARBEITEN: Etikettieren, Kuvertieren, etc.
VERPACKUNGSARBEITEN
HAUSWIRTSCHAFT: Catering/Partyservice, Reinigungsarbeiten,
Vermietung u. Bewirts",https://www.bhz.de,info@bhz.de,,
Unknown,"Auftragsarbeiten:
METALL: Trennen (z. B. Bohren, Fräsen), Fügen, Metallbearbeitung,
HOLZ: Holzbearbeitung, Spielzeugherstellung, CNC Auftragsarbeiten
KUNSTSTOFF: Montage, Verpackung
TEXTIL/LEDER: Weberei
VERPACKUNGSARBEITEN: Industriemontage
MONTAGEARBEITEN: Industriemontage
HAUSWIRTSCHAFT: Reinigungsarbeiten (Gebäudereinigung der Musikschule 
Filderstadt)
GROSSKÜCHE: Interne Versorgung mit Mittagessen
GARTEN-/LANDSCHAFTSPFLEGE: Garten- und Landschaftsbau, Garten- und 
Pflanzenpflege, Landschaft",http://www.ksg-ev.eu,info@ksg-ev.eu,,
Unknown,"Auftragsarbeiten:
METALL: Umformen, Trennen (z. B. Fräsen), Fügen (z. B. Schweissen), 
Metallmontage
MONTAGEARBEITEN: von Kleinteilmontage bis Zusammenfügen von 
Baugruppen
HOLZ: Holzbearbeitung, Holzmontage, Kistenfertigung, Palettenherstellung
KUNSTSTOFF: Kunststoffmontage
ELEKTRO: Elektromontage, Kabelkonfektionierung
LACKIERARBEITEN/BESCHICHTUNGEN: Pulverbeschichtung
DRUCK/GRAFIK: Fotokopieren, Bedrucken von Gegenständen (Tampondruck)
EDV-/BÜRODIENSTLEISTUNGEN
MAILING UND VERSANDARBEITEN
VER",http://www.gww-netz.de,kontakt@gww-netz.de,,
Unknown,"Auftragsarbeiten:
METALL: Trennen (z. B. Fräsen, Bohren, Sägen), Fügen (z. B. Nieten)
KUNSTSTOFF: Kunststoffmontage
ELEKTRO: Elektromontage, Kabelkonfektionierung
VERPACKUNGS- und MONTAGEARBEITEN
SONSTIGE LEISTUNGEN: Gastronomie (Café B21), Kfz-Schilderstelle
Produkte:
SONSTIGE PRODUKTE: Kfz-Schilder; KunstprodukteWeitere Betriebsstätten:
Werkstatt Leonberg
Böblinger Straße 28
71229 Leonberg
Telefon: 07152 9752-12
Telefax: 07152 9752-11
Werkstatt Höfingen
Röntgenstraße 6
71229 Leonberg
Telefon:",https://www.atrio-leonberg.de,info@atrio-leonberg.de,,
Unknown,"Auftragsarbeiten:
KUNSTSTOFF: Kunststoffmontage
ELEKTRO: Elektromontage
MONTAGE: von einfachen Montierarbeiten bis hin zur kompletten Montage von 
Baugruppen
RECYCLING: Elektro-/Elektronik-Recycling, Kunststoff-Recycling, Metall-  
Recycling
DRUCK/GRAFIK: Bedrucken von Gegenständen
EDV-/BÜRODIENSTLEISTUNGEN
VERPACKUNGSARBEITEN
HAUSWIRTSCHAFT: Wäscherei
GARTEN-/LANDSCHAFTSPFLEGE
SONSTIGE LEISTUNGEN: Gastronomie (Café Entrée im Gesundheitszentrum 
Schorndorf), Logistische Leistungen, 'meinwerk'-Pr",https://remstal-werkstaetten.diakonie-stetten.de/startseite/,info@remstal-werkstaetten.de,,
Unknown,"Auftragsarbeiten:
METALL: Trennen (z. B. Sägerei), Metallmontage
KUNSTSTOFF: Kunststoffbearbeitung, Kunststoffmontage
ELEKTRO: Elektromontage, Kabelkonfektionierung
TEXTIL/LEDER: Näherei (Industrietextilien)
VERPACKUNGSARBEITEN: Verpackungsautomaten, manuelle Verpackung
SONSTIGE LEISTUNGEN: Korbflechterei, Stuhlgeflechte, 
Laserbeschriftungen, Ultraschallschweißen
Produkte:
TEXTIL-/LEDERWAREN: Taschen, Etuis, Mäppchen
BIOLAND-LEBENSMITTEL: Rindfleisch, Eier, Suppenhühner, Wurstdosen
KUNSTHANDWER",https://www.paulinenpflege.de/bkw,bkw@paulinenpflege.de,,
Unknown,"Auftragsarbeiten:
DIENSTLEISTUNGSGRUPPE GARTEN- UND LANDSCHAFTSPFLEGE
Garten- und Pflanzenpflege (z. B. Rasen mähen, Heckenschnitt, Grab-, 
Hydrokulturpflege - wird von uns nicht durchgeführt), Landschaftspflege (z. B. 
Pflege von Park- und Grünanlagen, Firmengeländen, Spiel- und Sportplätzen, 
Friedhöfe und Privatgärten), Strauch und Staudenpflanzungen inkl. Beratung.
DIENSTLEISTUNGSGRUPPE MALER
Maler- und Lackierarbeiten-, Instandsetzungs-, Tapezier- und 
Fußbodenverlegearbeiten. Außerdem Fass",http://www.theo-lorch-werkstaetten.de,info@theo-lorch-werkstaetten.de,,
Unknown,,,,,
